request_id,cache_mode,prompt_length,generation_length,block,inner_step,progress,semantic_bytes,cache_bytes,strategy,cpu_memory_mode,checkpoint_prepare_ms,d2h_ms,gpu_restore_prepare_ms,h2d_ms,semantic_restore_ms,restore_setup_ms,rebuild_ms,recompute_ms,total_recovery_ms,gpu_bytes_retained,full_state_bytes,median_iteration_ms,final_exact,repetition
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.1905699900817126,6.7235860042274,0.3679950023069978,6.927780981641263,0.0,0.9055999980773777,0.0,0.0,15.11553197633475,0,80218937,46.38578549202066,True,3
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.1930240250658244,6.756918999599293,0.3744069836102426,7.018311996944249,0.0,0.8997890108730644,0.0,0.0,15.242451016092673,0,80218937,46.38578549202066,True,4
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.194186985027045,6.738283991580829,0.36981800803914666,7.0214389998000115,0.0,0.9021840232890099,0.0,0.0,15.225912007736042,0,80218937,46.38578549202066,True,5
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.1910699938889593,6.7511369998101145,0.3645890101324767,6.9532000052277,0.0,0.9007609914988279,0.0,0.0,15.160757000558078,0,80218937,46.38578549202066,True,6
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.1951890008058399,6.741640012478456,0.36784500116482377,7.005658000707626,0.0,0.895761011634022,0.0,0.0,15.206093026790768,0,80218937,46.38578549202066,True,7
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.1933049934450537,6.73980699502863,0.3716119972523302,7.048580009723082,0.0,0.9004299936350435,0.0,0.0,15.25373398908414,0,80218937,46.38578549202066,True,8
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pageable,pageable,0.19287399481981993,6.727794010657817,0.37004798650741577,6.969831010792404,0.0,0.8937270031310618,0.0,0.0,15.154274005908519,0,80218937,46.38578549202066,True,9
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.15668600099161267,4.087267996510491,0.358707009581849,3.5662049776874483,0.0,0.8790800056885928,0.0,0.0,9.047945990459993,0,80218937,46.38578549202066,True,0
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.17413898603990674,3.1205030099954456,0.36783498944714665,3.665681986603886,0.0,0.9349659958388656,0.0,0.0,8.26312496792525,0,80218937,46.38578549202066,True,1
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.16930000856518745,3.0955260153859854,0.364758976502344,3.757625992875546,0.0,0.9175519808195531,0.0,0.0,8.304762974148616,0,80218937,46.38578549202066,True,2
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.1622860145289451,3.1009459926281124,0.3523250052239746,3.759568993700668,0.0,0.9127129742410034,0.0,0.0,8.287838980322704,0,80218937,46.38578549202066,True,3
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.1642409770283848,3.0962569871917367,0.359118013875559,3.5225019964855164,0.0,0.9129639947786927,0.0,0.0,8.05508196935989,0,80218937,46.38578549202066,True,4
shape0_p25_g128,dual,25,128,0,13,0.1015625,1224,80216064,full_offload_pinned,pinned,0.1703009766060859,3.096076980000362,0.3597889735829085,3.696018975460902,0.0,0.9118820016738027,0.0,0.0,8.23406790732406,0,80218937,46.38578549202066,True,5
