ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
1153.0704689910635,1184.356822997021,0.2,1010.892057492553,1255.4460287462766,1.1406464819311906,0.9433753390257268,1.1406464819311906,1.3963726268199108,853.0704689910635,1153.0704689910635,1753.0704689910635,3,json_array,8,300.0
1353.0704689910635,1784.356822997021,0.2,1210.892057492553,1855.4460287462766,1.1174162557420069,0.9616861904642462,1.1174162557420069,1.2681966667502753,853.0704689910635,1353.0704689910635,2353.0704689910635,3,json_array,8,500.0
1853.0704689910635,3284.356822997021,0.2,1710.892057492553,3355.4460287462766,1.083101918017484,0.978813783580415,1.083101918017484,1.1483035149370941,853.0704689910635,1853.0704689910635,3853.0704689910635,3,json_array,8,1000.0
2853.0704689910635,6284.356822997021,0.2,2710.8920574925532,6355.446028746277,1.0524470943450321,0.9888144426956482,1.0524470943450321,1.0782989011304611,853.0704689910635,2853.0704689910635,6853.0704689910635,3,json_array,8,2000.0
,,0.4,,,,,,,853.875158005394,953.875158005394,1153.875158005394,3,json_array,8,100.0
,,0.4,,,,,,,853.875158005394,1153.875158005394,1753.875158005394,3,json_array,8,300.0
,,0.4,,,,,,,853.875158005394,1353.875158005394,2353.875158005394,3,json_array,8,500.0
,,0.4,,,,,,,853.875158005394,1853.875158005394,3853.875158005394,3,json_array,8,1000.0
,,0.4,,,,,,,853.875158005394,2853.875158005394,6853.875158005394,3,json_array,8,2000.0
825.0705509002066,825.0705509002066,0.0,825.0705509002066,825.0705509002066,1.0,1.0,1.08787982435067,1.3302833373372707,797.5776059902273,897.5776059902273,1097.5776059902273,3,json_array,9,100.0
1025.0705509002066,1190.0282203600827,0.0,1025.0705509002066,1335.0423305401239,1.0,0.8913786425623133,1.070733721719296,1.2715533935942174,797.5776059902273,1097.5776059902273,1697.5776059902273,3,json_array,9,300.0
