policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
canvas_aware,46,553661.3141489562,553661.3141489562,557003.3998866912,3342.085737735033,32
canvas_aware,47,556388.4074389797,556408.7884913546,559750.8742290896,3362.466790109873,32
canvas_aware,48,561426.6732949361,561426.6732949361,564717.9186009341,3291.245305998018,32
canvas_aware,49,572564.6500360131,572564.6500360131,575855.8953420111,3291.245305998018,32
canvas_aware,50,576131.3577583269,576131.3577583269,579422.6030643249,3291.245305998018,32
canvas_aware,51,579931.9222963081,579931.9222963081,583223.1676023061,3291.245305998018,32
canvas_aware,52,593869.725101161,593869.725101161,597160.9704071591,3291.245305998018,32
canvas_aware,53,594622.8148032584,597160.9704071591,607348.5829917474,12725.768188489019,256
canvas_aware,54,600752.9769117254,600781.5545369806,608779.5592117466,8026.582300021197,32
canvas_aware,55,665476.6721876753,665476.6721876753,668767.9174936733,3291.245305998018,32
canvas_aware,56,720935.3555276047,720935.3555276047,724462.072306911,3526.716779306298,32
canvas_aware,57,721696.1855827032,721708.0826864042,725307.046395021,3610.860812317813,32
canvas_aware,58,724093.4168463878,724462.072306911,727884.4324105466,3791.0155641587917,32
canvas_aware,59,727174.9917471996,727195.9350054199,730546.048179745,3371.056432545418,32
canvas_aware,60,754244.4066057976,754244.4066057976,762571.750104387,8327.343498589471,256
canvas_aware,61,775519.3169975642,775519.3169975642,778810.5623035622,3291.245305998018,32
canvas_aware,62,796661.323398825,796661.323398825,799952.568704823,3291.245305998018,32
canvas_aware,63,801274.1742828253,801274.1742828253,804565.4195888233,3291.245305998018,32
canvas_aware,64,802990.9206405571,804565.4195888233,812892.7630874128,9901.842446855735,256
canvas_aware,65,820933.2431593114,820933.2431593114,829260.5866579008,8327.343498589471,256
canvas_aware,66,833091.6704013709,833091.6704013709,836382.9157073689,3291.245305998018,32
canvas_aware,67,842550.8682346452,842550.8682346452,845842.1135406432,3291.245305998018,32
canvas_aware,68,886159.8336968167,886159.8336968167,889451.0790028147,3291.245305998018,32
canvas_aware,69,896772.3143002565,896772.3143002565,900363.2505722833,3590.936272026738,32
